"subject" "activity" "mean_of_fBodyAccJerk_mean_X" "mean_of_fBodyAccJerk_mean_Y" "mean_of_fBodyAccJerk_mean_Z" "mean_of_fBodyAccJerk_std_X" "mean_of_fBodyAccJerk_std_Y" "mean_of_fBodyAccJerk_std_Z" "mean_of_fBodyAccMag_mean" "mean_of_fBodyAccMag_std" "mean_of_fBodyAcc_mean_X" "mean_of_fBodyAcc_mean_Y" "mean_of_fBodyAcc_mean_Z" "mean_of_fBodyAcc_std_X" "mean_of_fBodyAcc_std_Y" "mean_of_fBodyAcc_std_Z" "mean_of_fBodyBodyAccJerkMag_mean" "mean_of_fBodyBodyAccJerkMag_std" "mean_of_fBodyBodyGyroJerkMag_mean" "mean_of_fBodyBodyGyroJerkMag_std" "mean_of_fBodyBodyGyroMag_mean" "mean_of_fBodyBodyGyroMag_std" "mean_of_fBodyGyro_mean_X" "mean_of_fBodyGyro_mean_Y" "mean_of_fBodyGyro_mean_Z" "mean_of_fBodyGyro_std_X" "mean_of_fBodyGyro_std_Y" "mean_of_fBodyGyro_std_Z" "mean_of_tBodyAccJerkMag_mean" "mean_of_tBodyAccJerkMag_std" "mean_of_tBodyAccJerk_mean_X" "mean_of_tBodyAccJerk_mean_Y" "mean_of_tBodyAccJerk_mean_Z" "mean_of_tBodyAccJerk_std_X" "mean_of_tBodyAccJerk_std_Y" "mean_of_tBodyAccJerk_std_Z" "mean_of_tBodyAccMag_mean" "mean_of_tBodyAccMag_std" "mean_of_tBodyAcc_mean_X" "mean_of_tBodyAcc_mean_Y" "mean_of_tBodyAcc_mean_Z" "mean_of_tBodyAcc_std_X" "mean_of_tBodyAcc_std_Y" "mean_of_tBodyAcc_std_Z" "mean_of_tBodyGyroJerkMag_mean" "mean_of_tBodyGyroJerkMag_std" "mean_of_tBodyGyroJerk_mean_X" "mean_of_tBodyGyroJerk_mean_Y" "mean_of_tBodyGyroJerk_mean_Z" "mean_of_tBodyGyroJerk_std_X" "mean_of_tBodyGyroJerk_std_Y" "mean_of_tBodyGyroJerk_std_Z" "mean_of_tBodyGyroMag_mean" "mean_of_tBodyGyroMag_std" "mean_of_tBodyGyro_mean_X" "mean_of_tBodyGyro_mean_Y" "mean_of_tBodyGyro_mean_Z" "mean_of_tBodyGyro_std_X" "mean_of_tBodyGyro_std_Y" "mean_of_tBodyGyro_std_Z" "mean_of_tGravityAccMag_mean" "mean_of_tGravityAccMag_std" "mean_of_tGravityAcc_mean_X" "mean_of_tGravityAcc_mean_Y" "mean_of_tGravityAcc_mean_Z" "mean_of_tGravityAcc_std_X" "mean_of_tGravityAcc_std_Y" "mean_of_tGravityAcc_std_Z"
"10" "WALKING_DOWNSTAIRS" -0.213421962576316 -0.177703985773684 -0.170624580681579 -0.174019724423684 -0.137206554931579 -0.133466283405263 -0.109292699447368 -0.104449446789474 -0.219363412989474 -0.233696340205263 -0.244313472518421 -0.183130173157895 -0.171067744618421 -0.192520393689474 -0.0989514650236842 -0.123424097678947 -0.130261762728947 -0.0970234291578947 -0.114778576571053 -0.107954662534211 -0.162892473605263 -0.128948131444737 -0.140315761092105 -0.105081166771053 -0.106264268565789 -0.100835109694737 -0.185507806776316 -0.183648384589474 -0.0896750501473684 -0.117487620636842 -0.143152846078947 -0.134758911436842 -0.0920368481052632 -0.100657659789474 -0.164460870770263 -0.163088771980263 -0.0917112445434211 -0.0885251080026316 -0.101522991947368 -0.142968768789474 -0.135969668581579 -0.0948064746815789 -0.179217458144737 -0.200376873607895 -0.0676066065263158 -0.0856299175578947 -0.0897511167642105 -0.128784629555263 -0.156418119131579 -0.155181827386842 -0.143546213128947 -0.163520208342105 -0.0722345074736842 -0.114684215868421 -0.106549093368421 -0.113932924131579 -0.128667832854737 -0.0868620642131579 -0.150605358944737 -0.177492838184211 -0.0859799048421053 -0.119356708157895 -0.143433823105263 -0.156725207289474 -0.135475159605263 -0.0572976915
"10" "WALKING_UPSTAIRS" -0.218960848929362 -0.235472636282979 -0.276858918851064 -0.262949550425532 -0.272488033319149 -0.27397083406383 -0.265434261723404 -0.249585168595745 -0.22394445793617 -0.217021165104255 -0.220644814829787 -0.196365790589362 -0.192337784808511 -0.195036629521277 -0.301389052557447 -0.296845146873617 -0.278809589187723 -0.284407117508511 -0.257785547522553 -0.264025967379574 -0.287652277319149 -0.317858090191489 -0.286969049256936 -0.284221068297872 -0.273892442574468 -0.265800491817021 -0.245835779319149 -0.240800750702128 -0.256022394480851 -0.245669712432979 -0.266820912782979 -0.261345969085106 -0.269495350874468 -0.231157050539149 -0.213721120851064 -0.238656191638298 -0.308575027182979 -0.280001929723404 -0.270978315187234 -0.266944067702128 -0.242877379429787 -0.270120885187234 -0.232779647978723 -0.222604189270213 -0.246409553776596 -0.239715505597362 -0.237516469808511 -0.228977154106383 -0.222945236680851 -0.210763978638298 -0.209957703361702 -0.211701836461702 -0.235632082829787 -0.266005127625532 -0.250659911648936 -0.232597621395745 -0.247668470957447 -0.240144035146809 -0.259734442893617 -0.254999510551064 -0.298441130242553 -0.268657120534043 -0.229786192148936 -0.236109246321277 -0.252952496829787 -0.25458450386383
"11" "LAYING" -0.812811349038597 -0.81750952624386 -0.817462788684211 -0.795832326684211 -0.786403106235088 -0.784392818177193 -0.723793600885965 -0.741369667680702 -0.7742227323 -0.779179729779298 -0.796029558054386 -0.81593084131579 -0.808330168412281 -0.810544578480702 -0.761100886466667 -0.785404954678947 -0.817101466373684 -0.811871969631579 -0.817001180466667 -0.816890978842105 -0.781236617052632 -0.765446301680702 -0.760510452707018 -0.760151920824211 -0.719672270210526 -0.72126472975614 -0.746612240307018 -0.725058791340351 -0.722607883445614 -0.762674095051053 -0.763695787324561 -0.769566437264912 -0.766637388914035 -0.762170683135088 -0.738983019933333 -0.740551609182281 -0.825166941587719 -0.834722091998421 -0.819100224473684 -0.821540731754386 -0.806643625298246 -0.813671069175439 -0.725474268492982 -0.755211360929825 -0.816711681929825 -0.819186994350877 -0.821938485407018 -0.796407230884211 -0.786592062149123 -0.769525882249123 -0.725124473049123 -0.709346361059649 -0.767286083950877 -0.78756353748421 -0.808031584080702 -0.805431350501754 -0.805162547075439 -0.815239287421053 -0.76091669797193 -0.762059556021404 -0.815892084185965 -0.817093684087719 -0.778983774912281 -0.73585894022807 -0.716585524550877 -0.713686707364912
"11" "SITTING" -0.799823705679245 -0.798974824320755 -0.778521578169811 -0.765347967558491 -0.755227410132076 -0.738476611056604 -0.796771227128302 -0.801489221324528 -0.800293722207547 -0.817107163967924 -0.817970631330189 -0.806351337018868 -0.804115764207547 -0.805399453660377 -0.790576359813208 -0.803760839060377 -0.819872293415094 -0.807506118284906 -0.802252185626415 -0.810867906824528 -0.733886020830189 -0.757114066475472 -0.748419156579245 -0.750223853458491 -0.777034577464151 -0.798026682567925 -0.789698608235849 -0.802333064841509 -0.761083508358491 -0.763517686118868 -0.765433143498113 -0.791323283056604 -0.811394531056604 -0.788705883986792 -0.776316664486792 -0.745300141116415 -0.816031276424528 -0.784056504186792 -0.799413560139623 -0.792005588628302 -0.757758816622642 -0.756833030096226 -0.822173463849057 -0.813844765460377 -0.784850171177358 -0.774645305762264 -0.761613268871698 -0.787262631381887 -0.786118420245283 -0.774598700554717 -0.802998158011321 -0.824994395177359 -0.820913863098113 -0.823426782532075 -0.813182073788679 -0.800359208849057 -0.810904847513208 -0.803509356450943 -0.755354312032075 -0.759399689720755 -0.743169222138491 -0.715482280041509 -0.748706685407547 -0.768370402692453 -0.781449274156604 -0.766835206154717
"11" "STANDING" -0.818158517468085 -0.792809163925532 -0.784327490444681 -0.792673741268085 -0.766197380914894 -0.786590799065957 -0.812309793642553 -0.810535360365957 -0.817143997489362 -0.817153653349362 -0.796385809212766 -0.818648682531915 -0.819454921702128 -0.81847123236383 -0.812485609089362 -0.810003160838298 -0.810011221176596 -0.812111266087234 -0.811547591633191 -0.810454580829787 -0.785724195895745 -0.781572950104468 -0.785963163010638 -0.809068345644681 -0.830988479106383 -0.80845184392766 -0.799274346 -0.798935518944681 -0.813705750506383 -0.808960300348936 -0.811701408382979 -0.809405527446808 -0.814299662951064 -0.816178400431915 -0.768868083021277 -0.800102997506383 -0.796701338485213 -0.833372949808511 -0.794819426468085 -0.772897534808511 -0.792366474851064 -0.792813950440426 -0.8120905076 -0.819003488961702 -0.791799571646808 -0.791453347021277 -0.821070452382979 -0.8174607373 -0.815042211276596 -0.795829613531915 -0.820825840106383 -0.818090071842553 -0.812522057404255 -0.807219895510638 -0.807953567702128 -0.810907040765957 -0.773752792574468 -0.77329758496383 -0.801364035212766 -0.800067267046809 -0.786172385072766 -0.817102033580851 -0.835761978748936 -0.833002493531915 -0.791462634553192 -0.810971333191489
"11" "WALKING" -0.402563212262712 -0.405263677476271 -0.422284587169492 -0.43844007210678 -0.429984206762712 -0.425889887237288 -0.440747671305085 -0.428578889535593 -0.386542646338983 -0.39531241220339 -0.385909226938983 -0.383178169894915 -0.384437275450847 -0.399985122932203 -0.426634229847458 -0.416404684084746 -0.379986275661017 -0.400396408576271 -0.402501896511864 -0.37190220599661 -0.432097007679661 -0.453689174038983 -0.440846738498305 -0.442401380698814 -0.438585562952542 -0.433605819271186 -0.445551998949153 -0.440380681952542 -0.453170658084746 -0.437537466542373 -0.431211684983051 -0.434308674 -0.415136987930508 -0.420998402779661 -0.426725739915254 -0.437660727759322 -0.398623088417797 -0.410185382040678 -0.411280570152542 -0.413090067801695 -0.412973177077966 -0.426714238525424 -0.404408880169492 -0.403646694182466 -0.417524692940678 -0.421300392847458 -0.442589056101695 -0.431581905423729 -0.434162502525424 -0.434862012732203 -0.432361632762712 -0.415641485491525 -0.409275963559322 -0.40667987838983 -0.416191266237288 -0.421322128192373 -0.42548418079661 -0.423555119349153 -0.451287351755932 -0.44549051779322 -0.44611881840678 -0.464684787627119 -0.454041548940678 -0.450863904140678 -0.462157838827119 -0.458789849949153
"11" "WALKING_DOWNSTAIRS" -0.268281154854348 -0.287566780586957 -0.260836826782609 -0.225250783008696 -0.26724659630913 -0.28529702605 -0.237075764630435 -0.244432818871087 -0.285462862865217 -0.282937642893478 -0.255253394586957 -0.253868194245652 -0.279698141386957 -0.282892267130435 -0.244124411297826 -0.236044633502174 -0.239989309043478 -0.2538275822 -0.226662870813043 -0.240503127791304 -0.265886646695652 -0.266612450108696 -0.250013984478261 -0.215933980254565 -0.249180940717391 -0.257976904369565 -0.228610868327174 -0.208355077736957 -0.268423775230435 -0.278336388741304 -0.259522085493478 -0.241274431497826 -0.279354507634783 -0.26689567353913 -0.212214249164565 -0.23107381205913 -0.231086253766304 -0.259611002995652 -0.240352590441304 -0.262915629630435 -0.287251130873913 -0.284787376630435 -0.282629727982609 -0.285342869832609 -0.183451689236957 -0.167555421326087 -0.194399614652174 -0.203541915469565 -0.204049421173913 -0.206154799660217 -0.214579502430435 -0.241728640943913 -0.229883472369565 -0.209291238930435 -0.218946243352174 -0.22390397291087 -0.230727131493478 -0.228979455126087 -0.194316745795652 -0.233362001543478 -0.242117582793478 -0.248898719217391 -0.267331436869565 -0.30729610723913 -0.292048189652174 -0.254652453108696
"11" "WALKING_UPSTAIRS" -0.37346074087037 -0.371799599685185 -0.375511810485185 -0.37496728905 -0.389204590277778 -0.371363443353704 -0.429276751559259 -0.424562416981482 -0.408165677835185 -0.384945883592593 -0.381337733092593 -0.393679748425926 -0.398420436131481 -0.385969223927778 -0.412256359938889 -0.421800776481481 -0.419018427431481 -0.403632168055556 -0.41476782237037 -0.419971623422222 -0.404011195481481 -0.395754938407407 -0.377034160322222 -0.3892876065 -0.39254123037037 -0.390570237666667 -0.472284254981481 -0.45260049812963 -0.412341505973519 -0.408925129944444 -0.413432069592593 -0.412917294587963 -0.416135282690741 -0.406241431087037 -0.420403349537037 -0.425792196962963 -0.417354683091667 -0.431022737938889 -0.40823062472963 -0.411238212407407 -0.401408648592593 -0.385803217962963 -0.421545182627778 -0.416786647518519 -0.402168365333333 -0.390329566648148 -0.407012594462963 -0.413544470275926 -0.421556921890741 -0.414699508324074 -0.43132647435 -0.430032697574074 -0.404511328872222 -0.411346647837037 -0.414193347907407 -0.400092934909259 -0.37814757537963 -0.402520155166667 -0.418165825994444 -0.43744682842963 -0.393425088759259 -0.408153434055556 -0.402538740148148 -0.409914186346296 -0.422527221916296 -0.417785316185185
"12" "LAYING" -0.758672119881667 -0.770736815233333 -0.7825894928 -0.804613189365 -0.79071756835 -0.796107292545 -0.76863479191 -0.789591034066667 -0.755148008766667 -0.787722645916667 -0.75962720535 -0.752795937603333 -0.756842980083333 -0.753002338433333 -0.8139033355 -0.795886251933333 -0.749999118266667 -0.749878027866667 -0.745518448933333 -0.75089966875 -0.77410064245 -0.789480664731 -0.758661599026667 -0.744090151196667 -0.747690360591667 -0.762324701683333 -0.77494568405 -0.750583888288333 -0.794225187266667 -0.778836754701333 -0.77331015875 -0.756314940408333 -0.730716107153333 -0.732817483733333 -0.80214585375 -0.790605766616667 -0.743938942825 -0.755177740156667 -0.773291231991667 -0.77460399317 -0.770351181554033 -0.75703634095 -0.738790541566667 -0.74376646995 -0.736751652028333 -0.745055209989 -0.731998289933333 -0.73578726389 -0.780623741011667 -0.79310838353 -0.737835545333333 -0.735292418233333 -0.729140107003333 -0.723969569316667 -0.739050485021667 -0.766509157841667 -0.762095274833333 -0.744841146358333 -0.79827453862 -0.7759462832 -0.777278110335 -0.755353716165 -0.756096385163333 -0.777004622465 -0.7774290243515 -0.797325243161667
"12" "SITTING" -0.769220608607843 -0.770116398519608 -0.777414969294118 -0.77459147327451 -0.769395697805098 -0.793942801158824 -0.78268994287451 -0.762585392131373 -0.768601874333333 -0.763441870784314 -0.782978415921569 -0.797615905309804 -0.795234268382353 -0.789632619194118 -0.745846043731373 -0.780991453572549 -0.818159417292157 -0.810427185392157 -0.791197254254902 -0.810368100678823 -0.774566254745098 -0.767343043015686 -0.787761455756863 -0.801691540345098 -0.799215586568627 -0.774505756333333 -0.789178956156863 -0.815188092015686 -0.746826855411765 -0.768067872152941 -0.781596560800784 -0.801193316252941 -0.830739147123529 -0.835556302463922 -0.770138808390196 -0.771089658464706 -0.799140347081961 -0.803763516313725 -0.802920345366667 -0.791588723627451 -0.775464725941176 -0.745218608745098 -0.817858984137255 -0.791900195137255 -0.788023638372549 -0.770504678254902 -0.756423158409804 -0.76358688394902 -0.768583188080392 -0.766488689905882 -0.828021192809804 -0.825677319796078 -0.825642903431373 -0.810973365205882 -0.796381234488235 -0.796932216627451 -0.784318472764706 -0.791241591462745 -0.770780875460784 -0.775628904921569 -0.734883255607843 -0.7509218654 -0.757403023784314 -0.761011431931373 -0.760069141882353 -0.763436216878628
"12" "STANDING" -0.744545396729508 -0.739290251443115 -0.74774511157377 -0.762600989277049 -0.756690877639344 -0.764862500016393 -0.777672890629508 -0.793408138163934 -0.814718912737705 -0.812552311032787 -0.803042716770492 -0.782411468311475 -0.768447911688525 -0.759690005273771 -0.809998690252459 -0.803073834532787 -0.788966797693443 -0.774462166886885 -0.805059718485246 -0.789979688134426 -0.767527722970492 -0.769582012934426 -0.762837801032787 -0.751845504455738 -0.755565034065574 -0.781556297786885 -0.769922830229508 -0.770134305440984 -0.763160000832787 -0.768058522819672 -0.782006637136066 -0.789632904790164 -0.79296779132623 -0.796680158255738 -0.769305495377049 -0.769463206786885 -0.753182123014426 -0.760440415321311 -0.751865307037049 -0.75331043925082 -0.770609789454098 -0.780432425444098 -0.781645173721311 -0.788281160622951 -0.784693773688525 -0.768617826737705 -0.765621836385246 -0.768182658840984 -0.769331763770492 -0.770112130954098 -0.764797940180328 -0.776562756131148 -0.778858037643607 -0.777836403913115 -0.772826753254098 -0.78755085044918 -0.783833427880328 -0.784138409214754 -0.779052182245902 -0.773872130268852 -0.768558177478688 -0.761893257236066 -0.766503077088525 -0.764844966229508 -0.759225364013115 -0.754456755096721
"12" "WALKING" -0.28124083634 -0.2920254793928 -0.281285025168 -0.26131073722 -0.286947357786 -0.295014099422 -0.292164915592 -0.2753241440628 -0.3178695304788 -0.307464999352 -0.290183973922 -0.31478545574 -0.30435698512 -0.29560855558 -0.280803829366 -0.251003143562 -0.23364191374 -0.25310238576 -0.258433908408 -0.245438694222 -0.283077446332 -0.28904634094 -0.2794437873342 -0.2753544964276 -0.27225524852 -0.300101493796 -0.271109817786 -0.25549266784 -0.31575140729 -0.290559179346 -0.297498756356 -0.27079942398 -0.285887892742 -0.29231507484 -0.2461918374 -0.271794247666 -0.283030142072 -0.28991799558 -0.29619716765 -0.308660014736 -0.3497480491002 -0.35435186574 -0.321591935682 -0.30922805608 -0.279078067008 -0.27062132218 -0.2839793627 -0.2596234658784 -0.28143005407132 -0.2532725217052 -0.26846311578 -0.29003310856 -0.288583136304 -0.3023857839516 -0.282705478798 -0.28554086276 -0.28802470272 -0.278030020304 -0.281078801428 -0.279219824678 -0.33734177476 -0.33843118372 -0.347344211316 -0.326120243208 -0.317442470548 -0.307399008918
"12" "WALKING_DOWNSTAIRS" -0.177767028293478 -0.173114169119565 -0.180312776480435 -0.186066201541304 -0.154274836934783 -0.170290746541304 -0.189385357695652 -0.225372689195652 -0.163554515826087 -0.204632945521739 -0.186918552717391 -0.189057758630435 -0.158869805130435 -0.163114404171739 -0.217116062195652 -0.201999061695652 -0.246015196493478 -0.236820167565217 -0.261876537956522 -0.278403368717391 -0.167925943543478 -0.187175344682609 -0.198600741956522 -0.17056977868913 -0.169241139717391 -0.171941827 -0.266895966102174 -0.267970838180435 -0.209763049786957 -0.2215435182 -0.226729519904348 -0.20150586976087 -0.197207164847826 -0.157818507195652 -0.199667928852174 -0.216426636258696 -0.26627122008913 -0.257592541323913 -0.240607774900576 -0.244240189023913 -0.227285820341304 -0.236096474363043 -0.167971229486957 -0.152390248152174 -0.219182334608696 -0.205634096586957 -0.213126176086957 -0.232893279072609 -0.228908850347826 -0.224214474936957 -0.17853962476087 -0.184099919288478 -0.146959274730435 -0.149566338065217 -0.1453791845 -0.170333247528261 -0.190911924604348 -0.213966112195652 -0.229390230480435 -0.232539213369565 -0.2457834865 -0.201687928943478 -0.198686872997826 -0.228185582236957 -0.220073370391304 -0.244191228243478
"12" "WALKING_UPSTAIRS" -0.374456793223077 -0.400279525507692 -0.410967346711538 -0.380251408276923 -0.386242396469231 -0.401985751288462 -0.424001451507692 -0.397950222284615 -0.403360588826923 -0.384194445575 -0.396736916217308 -0.369647752346154 -0.369303826736538 -0.374183475434615 -0.412128042288462 -0.400999145917308 -0.395323264730769 -0.371414694511538 -0.378077892286538 -0.391147163038462 -0.400338230048077 -0.389767935092308 -0.409446458173077 -0.390457871925 -0.397695260101923 -0.423120242096154 -0.409055019884615 -0.388881937153846 -0.387690234980769 -0.385737944386538 -0.388852762538462 -0.3968682276 -0.403015949480769 -0.412396419057692 -0.42512749375 -0.403362590192308 -0.369706768149038 -0.356142005361538 -0.370456034346154 -0.362317600211538 -0.361251129621154 -0.362162499003846 -0.403880337692308 -0.406651749830769 -0.400604291230769 -0.392734418826923 -0.403565731565385 -0.390834154923077 -0.385137610934615 -0.403005488009615 -0.404999070738462 -0.399493995530769 -0.403180438378846 -0.407225599719231 -0.41350685525 -0.409499740788462 -0.429356468788462 -0.423678939659615 -0.417257158692308 -0.418755478980769 -0.344956605851923 -0.360649523923077 -0.385525059423077 -0.371812127884615 -0.388257327 -0.408405822230769
"13" "LAYING" -0.802608823290323 -0.819247900725806 -0.834417204145161 -0.81878295833871 -0.820756850919355 -0.820692538103226 -0.742035378543548 -0.753737341916129 -0.780074614082258 -0.769848021506452 -0.759757740467742 -0.752621262708871 -0.763240621564516 -0.760107259119355 -0.750908044817742 -0.744846217085968 -0.718404578814194 -0.750852269354839 -0.71525266885 -0.71303365131129 -0.820575216983871 -0.818172253532258 -0.808380912790323 -0.780527708666129 -0.747495479951613 -0.725404426919355 -0.761101473653226 -0.733932299108065 -0.752406768693548 -0.744498480290323 -0.720020043366129 -0.710592881593548 -0.704984753296774 -0.711588001808064 -0.808185282819355 -0.794425029403226 -0.772656754042742 -0.81169895183871 -0.805761655767742 -0.797055634403226 -0.796712160016129 -0.798079246764516 -0.743598531009677 -0.76783616833871 -0.777922953343548 -0.789070237230645 -0.785337846669355 -0.802229987777419 -0.823461510720968 -0.812684548758065 -0.748789238796774 -0.725350693403226 -0.735851893558064 -0.744789522687097 -0.771342527470968 -0.789488906417742 -0.779294487612903 -0.781453128741936 -0.782336396419355 -0.778632946922581 -0.799588564027419 -0.766716628443548 -0.781782175672419 -0.771479702324193 -0.739643781722581 -0.763004220732258
"13" "SITTING" -0.809929151993877 -0.800296166636735 -0.777669712606122 -0.803163615197959 -0.790229964814286 -0.750923606850204 -0.799500711428571 -0.775376348346939 -0.794071135408163 -0.788101802204082 -0.813080678408163 -0.807735588020408 -0.807439135938775 -0.807937109959184 -0.768165350938775 -0.786309886938775 -0.800097680716531 -0.798307866387755 -0.804688147563265 -0.818804211818367 -0.755202301522449 -0.751336243397959 -0.760516260995918 -0.792159481979592 -0.806751903967347 -0.814203651530612 -0.775677882877551 -0.789360213528571 -0.743305575212245 -0.752692608706122 -0.786800116404082 -0.816162736755102 -0.806982005863265 -0.82970377382449 -0.796648482 -0.74609816544898 -0.795044355095918 -0.803453177304082 -0.805723949156327 -0.790187406830612 -0.800962060365306 -0.747015913244898 -0.795940179993878 -0.785210666297959 -0.788101646993878 -0.797237363891837 -0.794686143367347 -0.800181951810204 -0.779341742014286 -0.809723405489796 -0.810770984397959 -0.812404522040816 -0.80068948144898 -0.809944835836735 -0.8098258464 -0.809640547412245 -0.813469191897959 -0.820688244467347 -0.729446569653061 -0.755160354385714 -0.767303746020408 -0.79304418367551 -0.782644067869388 -0.813811646671429 -0.825779322428571 -0.767063439902388
"13" "STANDING" -0.798177550342105 -0.801996992061404 -0.762915944955965 -0.76269412318421 -0.766566783389474 -0.76639797142807 -0.810625819249123 -0.833709972487719 -0.8370062485 -0.820965058140351 -0.804401731640351 -0.803879884919298 -0.796566391 -0.793411740666667 -0.836933451589474 -0.822616072964912 -0.817455385982456 -0.821600825947368 -0.823361683303509 -0.820632069358246 -0.788626085457895 -0.784971741770175 -0.780542900332807 -0.783755988235982 -0.804452456375439 -0.806166707298246 -0.800141502842105 -0.798607497859649 -0.828127020391228 -0.821750424322281 -0.828066490008772 -0.824109802140351 -0.8267876471 -0.833580350945614 -0.778437755640351 -0.787802161350877 -0.808507058445614 -0.778977086019825 -0.768280736894737 -0.742686642896491 -0.748239538940351 -0.764466762792982 -0.823464098108246 -0.826500150947368 -0.785506900564912 -0.77614583131579 -0.787839825612807 -0.784233097289474 -0.782623297620702 -0.753994257003509 -0.805408681840351 -0.817248312103509 -0.846871740477193 -0.823094467421053 -0.822339318175439 -0.806315444536842 -0.784380086403509 -0.771862888298246 -0.802617593252632 -0.802741931717544 -0.766817056438597 -0.770897208642105 -0.790188650998246 -0.781357975017544 -0.787250015087719 -0.811058082319298
"13" "WALKING" -0.235769353438597 -0.259492378756316 -0.246486237387719 -0.258228324912281 -0.262712395659649 -0.221075215694737 -0.225508834912281 -0.24467820285614 -0.246075009102982 -0.254625247907018 -0.25156218877193 -0.251717487912281 -0.267574867807018 -0.239956011178947 -0.247378732922807 -0.263159044645614 -0.256883011526316 -0.222732820210526 -0.252587285789474 -0.275031868807018 -0.224388115759825 -0.248672494017544 -0.234050096561404 -0.205454031263158 -0.223020538415789 -0.252186094350877 -0.303414982819298 -0.307889991401754 -0.238224695526316 -0.242214453519649 -0.260676788910526 -0.260306631578947 -0.267039576052632 -0.249847846422807 -0.297860208457895 -0.295460471877193 -0.252322571433333 -0.221590632408772 -0.218352167360526 -0.225943372561404 -0.242593171982456 -0.228952267329825 -0.305568466382456 -0.268777254614035 -0.2347696993 -0.250579732245614 -0.257043937035088 -0.245666397198246 -0.269246196460702 -0.274998586487719 -0.263443853326316 -0.284298436859649 -0.255769352578947 -0.264184033278947 -0.236024037421053 -0.232032222790175 -0.241866627399123 -0.226364239759298 -0.276486225894737 -0.282739120052632 -0.248468908519298 -0.233131912877193 -0.230383661757895 -0.240709370826316 -0.249442563985965 -0.259600805561404
"13" "WALKING_DOWNSTAIRS" -0.200636574555319 -0.195408835331915 -0.230994423442979 -0.196474663797872 -0.202409058334043 -0.181020984914894 -0.234518396914894 -0.234704406212766 -0.206981765980851 -0.176380385217021 -0.205013882474468 -0.211978782741064 -0.204855217847234 -0.181333257917021 -0.246467406519149 -0.267958779402128 -0.221675844965957 -0.248005753397872 -0.253986826306383 -0.228471300808511 -0.222568605574468 -0.255547234446808 -0.231339218797872 -0.245136312161702 -0.235517192753191 -0.224233082055319 -0.182400026468085 -0.162917476425532 -0.183496067531915 -0.155306033655319 -0.177213330441702 -0.198148729327872 -0.176146522491489 -0.245825116510638 -0.161832402744681 -0.185899995631915 -0.208957973074606 -0.209808718081915 -0.229280714391489 -0.184076707829787 -0.232406027914894 -0.225933487958511 -0.172136342957447 -0.195445090323404 -0.235271755723404 -0.224475333304255 -0.20276768482766 -0.173182190180851 -0.166788838617021 -0.177754150087234 -0.175099312602128 -0.169014706371915 -0.243315715085106 -0.210574732308511 -0.219247162719149 -0.24226852476383 -0.261420614059574 -0.24993672612766 -0.169130336404255 -0.154077532202128 -0.195553488802128 -0.233288368446809 -0.219057856148936 -0.168863689574468 -0.111022575148936 -0.163172962234043
"13" "WALKING_UPSTAIRS" -0.373144240558182 -0.365933664403636 -0.410396469398182 -0.425415883836364 -0.394138796167273 -0.382760126976364 -0.342964340041818 -0.333015153843818 -0.3532312162 -0.351256574398182 -0.380590413636364 -0.405471892072727 -0.366691836363636 -0.365778736987273 -0.325857416185455 -0.331986363676364 -0.32662182866 -0.318040074585455 -0.368096041818182 -0.344325464638727 -0.350087503378182 -0.356440676029091 -0.351018770270909 -0.343017107472727 -0.388102826472727 -0.369669429543636 -0.388351181690909 -0.397489111925455 -0.388560714325455 -0.384949985290909 -0.394218066378182 -0.414269458072727 -0.392901810490909 -0.393114577050909 -0.383946424109091 -0.368140696414545 -0.336671287543636 -0.345195740836364 -0.379362366163636 -0.381739551345455 -0.367661413018182 -0.382036147701818 -0.338450910363636 -0.358864603 -0.413737294945455 -0.421946966490909 -0.400692566710909 -0.404447846847273 -0.414805398309091 -0.395629158672727 -0.360505633472727 -0.37526619814 -0.376717482763636 -0.347884044981818 -0.352158859054545 -0.400616170618182 -0.406733120207273 -0.400518396125455 -0.37948273768 -0.383516254072727 -0.378218556672727 -0.363232641472727 -0.382126733921818 -0.408082454327273 -0.388335764281818 -0.380881831527273
"14" "LAYING" -0.765670103918039 -0.760485358823529 -0.739860906427451 -0.729002542351961 -0.693899000607843 -0.713838541907843 -0.787306786117647 -0.753864640686275 -0.759913149627451 -0.762476758803922 -0.750135066833333 -0.767649448039216 -0.767550113684314 -0.798024517823529 -0.758991607921569 -0.765424427215686 -0.762079272176471 -0.794418609705882 -0.752647617666667 -0.721907577545098 -0.695171888392157 -0.684571388156863 -0.750721860727451 -0.754693676254902 -0.786602177372549 -0.734689958882353 -0.68137019467451 -0.747660786021569 -0.70595654254902 -0.766874673298039 -0.759877594803922 -0.718876609668627 -0.764982212076471 -0.786324851790196 -0.725339410762745 -0.702616038627451 -0.736919668901961 -0.688456259226078 -0.694865036096078 -0.702701972619608 -0.680906069547059 -0.75012544877451 -0.722544911588235 -0.790497252133118 -0.761942468441176 -0.77276291372549 -0.765501497978431 -0.742028510413726 -0.761256273215686 -0.748594206286274 -0.769574217545098 -0.770417099933333 -0.751330055470588 -0.739850779098039 -0.693187494137255 -0.736601395507843 -0.712978872762745 -0.7013617743 -0.721491514019608 -0.728106268490784 -0.777179919466667 -0.756361340847059 -0.777678372176471 -0.785613630705882 -0.7623007638 -0.740127688254902
